Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Quiz,Quick Fire Quiz,On which continent is South Sudan located?,Geography,Multiple Choice,Africa | Europe | Americas | Asia,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Tunisia?,Geography,Multiple Choice,BYR | YER | TOP | TND,TND,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Yaren?,Geography,Multiple Choice,Guinea | Ireland | Nauru | Luxembourg,Nauru,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Colombia located?,Geography,Multiple Choice,Africa | Oceania | Europe | Americas,Americas,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Benin?,Geography,Multiple Choice,Mamoudzou | Ljubljana | Porto-Novo | Basse-Terre,Porto-Novo,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Potassium?,Science,Text Answer,,K,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Papua New Guinea?,Geography,Multiple Choice,Uzbekistan | IDN | French Guiana | Poland,IDN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Suriname located?,Geography,Multiple Choice,Americas | Oceania | Asia | Africa,Americas,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of simple?,Language,Multiple Choice,grave | easy | destitute | stupid,easy,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Kabul?,Geography,Multiple Choice,Rwanda | Malawi | Greenland | Afghanistan,Afghanistan,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in United Kingdom?,Geography,Multiple Choice,en | rw | uz | dz,en,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Uruguay?,Geography,Multiple Choice,ISK | ILS | UYI | DZD,UYI,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Philippines?,Geography,Multiple Choice,Manila | Alofi | Kampala | Malabo,Manila,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Bangkok?,Geography,Multiple Choice,Thailand | Jordan | Norfolk Island | Paraguay,Thailand,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Svalbard and Jan Mayen?,Geography,Multiple Choice,ro | dv | no | sv,no,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Kazakhstan?,Geography,Multiple Choice,hi | kk | de | km,kk,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Zambia?,Geography,Multiple Choice,Fiji | Madagascar | MOZ | Egypt,MOZ,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol C?,Science,Multiple Choice,Bromine | Carbon | Copper | Potassium,Carbon,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the acronym WAN stand for?,Technology,Text Answer,,Wide Area Network,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country is most closely associated with Schnitzel?,Food,Multiple Choice,Turkey | Austria | Japan | Spain,Austria,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Nitrogen?,Science,Text Answer,,N,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,What type of animal is a penguin?,Animals,Multiple Choice,reptile | mammal | bird | mollusk,bird,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Saudi Arabia?,Geography,Multiple Choice,YEM | South Africa | Western Sahara | Antigua and Barbuda,YEM,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Kuwait?,Geography,Multiple Choice,NPR | CLF | KWD | MZN,KWD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Mauritania?,Geography,Multiple Choice,ps | fr | ar | sm,ar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol Ge?,Science,Multiple Choice,Magnesium | Germanium | Uranium | Phosphorus,Germanium,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Réunion?,Geography,Multiple Choice,RSD | BRL | CRC | EUR,EUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Oman located?,Geography,Multiple Choice,Americas | Asia | Europe | Oceania,Asia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Tokyo?,Geography,Multiple Choice,Gabon | Japan | Kenya | Qatar,Japan,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Slovenia?,Geography,Multiple Choice,Ljubljana | Santo Domingo | Brasília | Port Louis,Ljubljana,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Bermuda?,Geography,Multiple Choice,sq | bn | en | fr,en,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Colombia?,Geography,Multiple Choice,es | rs | et | id,es,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Guatemala?,Geography,Multiple Choice,Tashkent | Bishkek | Wellington | Guatemala City,Guatemala City,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Mozambique?,Geography,Multiple Choice,kk | sv | ga | pt,pt,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Antigua and Barbuda?,Geography,Multiple Choice,GIP | CUC | JPY | XCD,XCD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Bamako?,Geography,Multiple Choice,Armenia | American Samoa | Botswana | Mali,Mali,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Senegal?,Geography,Multiple Choice,Sudan | MLI | Denmark | Central African Republic,MLI,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Germany?,Geography,Multiple Choice,NPR | DOP | GEL | EUR,EUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Iceland?,Geography,Multiple Choice,TOP | SVC | NZD | ISK,ISK,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Platinum?,Science,Text Answer,,Pt,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Thailand?,Geography,Multiple Choice,MYS | Latvia | Niger | Eritrea,MYS,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Mongolia?,Geography,Multiple Choice,Martinique | Cambodia | CHN | British Indian Ocean Territory,CHN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Bhutan?,Geography,Multiple Choice,El Aaiún | Antananarivo | Thimphu | Asmara,Thimphu,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Afghanistan?,Geography,Multiple Choice,bi | sl | ps | nl,ps,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Tripoli?,Geography,Multiple Choice,British Indian Ocean Territory | Poland | Libya | Sierra Leone,Libya,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Lisbon?,Geography,Multiple Choice,Norfolk Island | Portugal | Kenya | Burkina Faso,Portugal,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Santiago?,Geography,Multiple Choice,Haiti | Anguilla | Chile | Ireland,Chile,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Hungary?,Geography,Multiple Choice,BBD | AMD | HUF | DZD,HUF,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Beirut?,Geography,Multiple Choice,Malawi | Gibraltar | Lebanon | Switzerland,Lebanon,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Mayotte?,Geography,Multiple Choice,EUR | NIO | KMF | OMR,EUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What type of animal is a frog?,Animals,Multiple Choice,insect | fish | amphibian | reptile,amphibian,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Indonesia?,Geography,Multiple Choice,Solomon Islands | MYS | British Indian Ocean Territory | Tajikistan,MYS,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Carbon?,Science,Text Answer,,C,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Mali?,Geography,Multiple Choice,Bamako | San Salvador | Nicosia | Berlin,Bamako,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Bahrain located?,Geography,Multiple Choice,Asia | Americas | Africa | Oceania,Asia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Belgium?,Geography,Multiple Choice,hi | nl | kk | ru,nl,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Saint Vincent and the Grenadines?,Geography,Multiple Choice,Kingstown | Lusaka | London | Vienna,Kingstown,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Kyrgyzstan?,Geography,Multiple Choice,Aruba | UZB | Jordan | Saint Vincent and the Grenadines,UZB,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Sudan?,Geography,Multiple Choice,Tajikistan | Bahrain | CAF | Slovakia,CAF,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Syrian Arab Republic?,Geography,Multiple Choice,ar | sl | tg | af,ar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Grenada?,Geography,Multiple Choice,St. George's | Ulan Bator | Beijing | Kathmandu,St. George's,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Tokelau?,Geography,Multiple Choice,DZD | SGD | JMD | NZD,NZD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Zimbabwe?,Geography,Multiple Choice,Vilnius | San Juan | Douglas | Harare,Harare,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Pride and Prejudice'?,Literature,Multiple Choice,Harper Lee | Leo Tolstoy | Jane Austen | Miguel de Cervantes,Jane Austen,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book '1984'?,Literature,Multiple Choice,George Orwell | Paulo Coelho | Dan Brown | Leo Tolstoy,George Orwell,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'To Kill a Mockingbird'?,Literature,Multiple Choice,Bram Stoker | Ray Bradbury | Charles Dickens | Harper Lee,Harper Lee,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Great Gatsby'?,Literature,Multiple Choice,F. Scott Fitzgerald | Charles Dickens | Leo Tolstoy | Charlotte Brontë,F. Scott Fitzgerald,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Moby-Dick'?,Literature,Multiple Choice,Gabriel García Márquez | Herman Melville | Jane Austen | George Orwell,Herman Melville,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'War and Peace'?,Literature,Multiple Choice,Lewis Carroll | Paulo Coelho | Leo Tolstoy | Harper Lee,Leo Tolstoy,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Catcher in the Rye'?,Literature,Multiple Choice,J.D. Salinger | Dan Brown | Oscar Wilde | F. Scott Fitzgerald,J.D. Salinger,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Lord of the Rings'?,Literature,Multiple Choice,Antoine de Saint-Exupéry | Emily Brontë | J.R.R. Tolkien | Charles Dickens,J.R.R. Tolkien,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Brave New World'?,Literature,Multiple Choice,Fyodor Dostoevsky | Aldous Huxley | Herman Melville | Gustave Flaubert,Aldous Huxley,1,2,playful,future,"entertainment, fun, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Crime and Punishment'?,Literature,Multiple Choice,Fyodor Dostoevsky | Dan Brown | Bram Stoker | Herman Melville,Fyodor Dostoevsky,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Hobbit'?,Literature,Multiple Choice,Jane Austen | Charles Dickens | Ray Bradbury | J.R.R. Tolkien,J.R.R. Tolkien,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Anna Karenina'?,Literature,Multiple Choice,Charlotte Brontë | Harper Lee | J.D. Salinger | Leo Tolstoy,Leo Tolstoy,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Picture of Dorian Gray'?,Literature,Multiple Choice,J.R.R. Tolkien | Miguel de Cervantes | Oscar Wilde | Victor Hugo,Oscar Wilde,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Les Misérables'?,Literature,Multiple Choice,Victor Hugo | Paulo Coelho | J.R.R. Tolkien | Herman Melville,Victor Hugo,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Great Expectations'?,Literature,Multiple Choice,George Orwell | Mary Shelley | Charles Dickens | Fyodor Dostoevsky,Charles Dickens,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Alice's Adventures in Wonderland'?,Literature,Multiple Choice,J.D. Salinger | Lewis Carroll | Fyodor Dostoevsky | Gabriel García Márquez,Lewis Carroll,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Dracula'?,Literature,Multiple Choice,Vladimir Nabokov | Jane Austen | Bram Stoker | Leo Tolstoy,Bram Stoker,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Frankenstein'?,Literature,Multiple Choice,Mary Shelley | Charlotte Brontë | Gabriel García Márquez | Leo Tolstoy,Mary Shelley,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Don Quixote'?,Literature,Multiple Choice,Jane Austen | Miguel de Cervantes | Charles Dickens | Ray Bradbury,Miguel de Cervantes,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Wuthering Heights'?,Literature,Multiple Choice,Lewis Carroll | Emily Brontë | Charlotte Brontë | Ray Bradbury,Emily Brontë,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Jane Eyre'?,Literature,Multiple Choice,F. Scott Fitzgerald | Charlotte Brontë | Victor Hugo | Miguel de Cervantes,Charlotte Brontë,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Brothers Karamazov'?,Literature,Multiple Choice,Emily Brontë | Leo Tolstoy | J.R.R. Tolkien | Fyodor Dostoevsky,Fyodor Dostoevsky,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Madame Bovary'?,Literature,Multiple Choice,Fyodor Dostoevsky | Gustave Flaubert | Ray Bradbury | Vladimir Nabokov,Gustave Flaubert,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'One Hundred Years of Solitude'?,Literature,Multiple Choice,Bram Stoker | Emily Brontë | Gabriel García Márquez | Leo Tolstoy,Gabriel García Márquez,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Fahrenheit 451'?,Literature,Multiple Choice,Ray Bradbury | Vladimir Nabokov | Herman Melville | Antoine de Saint-Exupéry,Ray Bradbury,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'The Alchemist'?,Literature,Multiple Choice,J.R.R. Tolkien | Paulo Coelho | Mary Shelley | F. Scott Fitzgerald,Paulo Coelho,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Lolita'?,Literature,Multiple Choice,Vladimir Nabokov | Charles Dickens | Gabriel García Márquez | F. Scott Fitzgerald,Vladimir Nabokov,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Who wrote the book 'Ulysses'?,Literature,Multiple Choice,Gabriel García Márquez | James Joyce | Vladimir Nabokov | Gustave Flaubert,James Joyce,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,multipleChoice,multipleChoice,,,,,,,,,,,
