question,category,roundType,defaultAnswerType,answerType,multipleChoiceOptions,correctAnswer,tags,intensity,tone,relationshipArea,avoidIf,gameSuitability,aiUseCase,repeatGroup,unitLabel,scoringDivisor,roundingMode,roundPenaltyValue,fixedPenalty,scoringMode,scoringOutcomeType,notes,sourceLabel,addedBy,active
Rate how competitive you secretly are when life is calm?,Personality,rating,number,number,,,personality;competition;when-life-is-calm,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when one of you is stressed?,Personality,rating,number,number,,,personality;competition;when-one-of-you-is-stressed,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are on a lazy weekend?,Personality,rating,number,number,,,personality;competition;on-a-lazy-weekend,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are during a romantic night in?,Personality,rating,number,number,,,personality;competition;during-a-romantic-night-in,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when you are both feeling playful?,Personality,rating,number,number,,,personality;competition;when-you-are-both-feeling-playful,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are after a disagreement?,Personality,rating,number,number,,,personality;competition;after-a-disagreement,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are on holiday?,Personality,rating,number,number,,,personality;competition;on-holiday,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when planning the future?,Personality,rating,number,number,,,personality;competition;when-planning-the-future,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when money is tighter than usual?,Personality,rating,number,number,,,personality;competition;when-money-is-tighter-than-usual,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when you both need reassurance?,Personality,rating,number,number,,,personality;competition;when-you-both-need-reassurance,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are during a naughty private mood?,Personality,rating,number,number,,,personality;competition;during-a-naughty-private-mood,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when family or friends are around?,Personality,rating,number,number,,,personality;competition;when-family-or-friends-are-around,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when you have not had enough sleep?,Personality,rating,number,number,,,personality;competition;when-you-have-not-had-enough-sleep,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when you want the night to feel special?,Personality,rating,number,number,,,personality;competition;when-you-want-the-night-to-feel-special,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how competitive you secretly are when everything has been a bit too serious?,Personality,rating,number,number,,,personality;competition;when-everything-has-been-a-bit-too-serious,2,playful,Personality,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-personality-13-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when life is calm?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-life-is-calm,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when one of you is stressed?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-one-of-you-is-stressed,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with on a lazy weekend?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;on-a-lazy-weekend,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with during a romantic night in?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;during-a-romantic-night-in,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when you are both feeling playful?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-you-are-both-feeling-playful,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with after a disagreement?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;after-a-disagreement,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with on holiday?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;on-holiday,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when planning the future?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-planning-the-future,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when money is tighter than usual?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-money-is-tighter-than-usual,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when you both need reassurance?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-you-both-need-reassurance,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with during a naughty private mood?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;during-a-naughty-private-mood,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when family or friends are around?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-family-or-friends-are-around,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when you have not had enough sleep?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-you-have-not-had-enough-sleep,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when you want the night to feel special?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-you-want-the-night-to-feel-special,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Name your top three dreams you would love support with when everything has been a bit too serious?,Dreams & Goals,ranked,ranked,ranked,,,dreams;support;when-everything-has-been-a-bit-too-serious,3,deep,Dreams & Goals,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-dreams-goals-14-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when life is calm?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-life-is-calm,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-0,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when one of you is stressed?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-one-of-you-is-stressed,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-1,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? on a lazy weekend?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;on-a-lazy-weekend,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-2,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? during a romantic night in?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;during-a-romantic-night-in,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-3,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when you are both feeling playful?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-you-are-both-feeling-playful,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-4,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? after a disagreement?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;after-a-disagreement,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-5,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? on holiday?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;on-holiday,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-6,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when planning the future?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-planning-the-future,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-7,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when money is tighter than usual?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-money-is-tighter-than-usual,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-8,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when you both need reassurance?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-you-both-need-reassurance,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-9,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? during a naughty private mood?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;during-a-naughty-private-mood,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-10,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when family or friends are around?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-family-or-friends-are-around,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-11,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when you have not had enough sleep?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-you-have-not-had-enough-sleep,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-12,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when you want the night to feel special?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-you-want-the-night-to-feel-special,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-13,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
How many quiet minutes alone do you ideally need each day? when everything has been a bit too serious?,Daily Habits,numeric,number,number,,,daily-habits;alone-time;when-everything-has-been-a-bit-too-serious,2,practical,Daily Habits,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-daily-habits-15-14,minutes,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when life is calm),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-life-is-calm,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when one of you is stressed),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-one-of-you-is-stressed,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (on a lazy weekend),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;on-a-lazy-weekend,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (during a romantic night in),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;during-a-romantic-night-in,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when you are both feeling playful),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-you-are-both-feeling-playful,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (after a disagreement),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;after-a-disagreement,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (on holiday),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;on-holiday,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when planning the future),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-planning-the-future,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when money is tighter than usual),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-money-is-tighter-than-usual,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when you both need reassurance),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-you-both-need-reassurance,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (during a naughty private mood),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;during-a-naughty-private-mood,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when family or friends are around),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-family-or-friends-are-around,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when you have not had enough sleep),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-you-have-not-had-enough-sleep,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when you want the night to feel special),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-you-want-the-night-to-feel-special,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
Rate how much playful teasing you like when you are both in the mood (when everything has been a bit too serious),Sex & Intimacy,rating,number,number,,,intimacy;teasing;naughty;when-everything-has-been-a-bit-too-serious,4,naughty-playful,Sex & Intimacy,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-16-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when life is calm),Romance,favourite,text,text,,,affection;private;when-life-is-calm,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when one of you is stressed),Romance,favourite,text,text,,,affection;private;when-one-of-you-is-stressed,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (on a lazy weekend),Romance,favourite,text,text,,,affection;private;on-a-lazy-weekend,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (during a romantic night in),Romance,favourite,text,text,,,affection;private;during-a-romantic-night-in,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when you are both feeling playful),Romance,favourite,text,text,,,affection;private;when-you-are-both-feeling-playful,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (after a disagreement),Romance,favourite,text,text,,,affection;private;after-a-disagreement,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (on holiday),Romance,favourite,text,text,,,affection;private;on-holiday,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when planning the future),Romance,favourite,text,text,,,affection;private;when-planning-the-future,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when money is tighter than usual),Romance,favourite,text,text,,,affection;private;when-money-is-tighter-than-usual,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when you both need reassurance),Romance,favourite,text,text,,,affection;private;when-you-both-need-reassurance,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (during a naughty private mood),Romance,favourite,text,text,,,affection;private;during-a-naughty-private-mood,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
