Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner says they trust you but keeps testing you anyway then apologises properly when it feels off before a night out",Trust,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Trust,trust;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-trust-5-extra-47,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner sends a risky text while you are both meant to be concentrating but only when they think it will make you laugh before a night out",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-0-extra-48,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks what kind of teasing is actually fun for you without mentioning it until later before a night out",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-1-extra-49,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner buys something naughty for you both without checking first and checks afterwards whether it landed well before a night out,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-2-extra-50,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating remembers aftercare without being asked in front of friends before a night out,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-3-extra-51,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner makes a private joke in public that only you two understand after you have already said you are tired before a night out",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-4-extra-52,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner turns every cuddle into a negotiation for more as a private joke between the two of you before a night out",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-5-extra-53,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks for a clear yes before trying a new fantasy because they think it proves they care before a night out",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-6-extra-54,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner brags to a friend about something private between you then apologises properly when it feels off before a night out,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-7-extra-55,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner knows your routine well enough to make your day easier but only when they think it will make you laugh before a night out",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-0-extra-56,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner leaves small messes because they know you will tidy them without mentioning it until later before a night out,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-1-extra-57,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating makes a drink for you exactly how you like it and checks afterwards whether it landed well before a night out,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-2-extra-58,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses weaponised helplessness for basic chores in front of friends before a night out",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-3-extra-59,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner starts doing a habit you love because it matters to you after you have already said you are tired before a night out",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-4-extra-60,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner keeps score of every little favour as a private joke between the two of you before a night out",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-5-extra-61,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner wants one lazy day together with no plans at all because they think it proves they care before a night out,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-0-extra-62,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating books a busy weekend without checking your energy first then apologises properly when it feels off before a night out,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-1-extra-63,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner encourages your solo hobbies without making it about them but only when they think it will make you laugh before a night out",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-2-extra-64,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner needs constant plans to feel connected without mentioning it until later before a night out",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-3-extra-65,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner turns bedtime into a gossip debrief and checks afterwards whether it landed well before a night out",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-4-extra-66,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner expects your routines to merge completely in front of friends before a night out,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-5-extra-67,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating talks about the future in practical detail rather than vague promises after you have already said you are tired before a night out,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-0-extra-68,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner avoids every future conversation with a joke as a private joke between the two of you before a night out",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-1-extra-69,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner has a five-year plan and quietly assumes you are in it because they think it proves they care before a night out",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-2-extra-70,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks what kind of life would actually make you happy then apologises properly when it feels off before a night out",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-3-extra-71,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner changes a big plan without telling you until after but only when they think it will make you laugh before a night out,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-4-extra-72,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating dreams out loud but does not pressure you to decide now without mentioning it until later before a night out,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-5-extra-73,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner apologises without adding a but at the end and checks afterwards whether it landed well before a night out",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-0-extra-74,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner keeps bringing up old arguments during new ones in front of friends before a night out",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-1-extra-75,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner can laugh with you once the tension has genuinely passed after you have already said you are tired before a night out",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-2-extra-76,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner needs to win the argument more than understand you as a private joke between the two of you before a night out,Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-3-extra-77,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating suggests a reset cuddle after you have both said your piece because they think it proves they care before a night out,Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-4-extra-78,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses silent treatment until you chase them then apologises properly when it feels off before a night out",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-5-extra-79,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner steals your chips but offers you the best bite of theirs but only when they think it will make you laugh before a night out",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-0-extra-80,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner starts a fake rivalry over who is the better passenger princess without mentioning it until later before a night out",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-1-extra-81,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner hides the remote as a flirting tactic and checks afterwards whether it landed well before a night out,Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-2-extra-82,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating sends a thirst trap and then pretends it was accidental in front of friends before a night out,Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-3-extra-83,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses an inside joke to rescue a tense moment after you have already said you are tired before a night out",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-4-extra-84,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner keeps a ridiculous scoreboard for tiny household wins as a private joke between the two of you before a night out",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-5-extra-85,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner shares a fear they usually hide because they think it proves they care before a night out",Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-0-extra-86,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner asks what kind of support actually helps when you spiral then apologises properly when it feels off before a night out,Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-1-extra-87,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating turns a vulnerable moment into a joke too quickly but only when they think it will make you laugh before a night out,Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-2-extra-88,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner remembers the hard anniversary without needing a reminder without mentioning it until later before a night out",Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-3-extra-89,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner admits they are scared of needing you too much and checks afterwards whether it landed well before a night out",Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-4-extra-90,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner listens without trying to fix everything immediately in front of friends before a night out",Serious / Deep,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,deep,Serious / Deep,serious-deep;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-serious-deep-5-extra-91,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner plans a surprise date but keeps every detail secret until you arrive after you have already said you are tired after a few drinks,Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-0-extra-92,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating remembers a tiny romantic detail you mentioned once months ago as a private joke between the two of you after a few drinks,Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-1-extra-93,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner expects a big romantic gesture every time you have a disagreement because they think it proves they care after a few drinks",Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-2-extra-94,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner turns a normal errand into a little date without making a fuss then apologises properly when it feels off after a few drinks",Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-3-extra-95,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner posts a flirty photo caption about you before asking if you are comfortable with it but only when they think it will make you laugh after a few drinks",Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-4-extra-96,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner keeps a running note of date ideas you might both enjoy without mentioning it until later after a few drinks,Dating & Romance,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Dating & Romance,dating-romance;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-dating-romance-5-extra-97,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
